rn:R02621	cpd:C00001
rn:R02622	cpd:C00001
rn:R02624	cpd:C00001
rn:R02648	cpd:C00001
rn:R02655	cpd:C00001
rn:R02657	cpd:C00001
rn:R02659	cpd:C00001
rn:R02668	cpd:C00001
rn:R02675	cpd:C00001
rn:R02677	cpd:C00001
rn:R02678	cpd:C00001
rn:R02681	cpd:C00001
rn:R02682	cpd:C00001
rn:R02685	cpd:C00001
rn:R02687	cpd:C00001
rn:R02688	cpd:C00001
rn:R02695	cpd:C00001
rn:R02697	cpd:C00001
rn:R02698	cpd:C00001
rn:R02706	cpd:C00001
rn:R02707	cpd:C00001
rn:R02708	cpd:C00001
rn:R02712	cpd:C00001
rn:R02714	cpd:C00001
rn:R02719	cpd:C00001
rn:R02720	cpd:C00001
rn:R02722	cpd:C00001
rn:R02723	cpd:C00001
rn:R02724	cpd:C00001
rn:R02725	cpd:C00001
rn:R02726	cpd:C00001
rn:R02730	cpd:C00001
rn:R02731	cpd:C00001
rn:R02733	cpd:C00001
rn:R02734	cpd:C00001
rn:R02744	cpd:C00001
rn:R02745	cpd:C00001
rn:R02746	cpd:C00001
rn:R02747	cpd:C00001
rn:R02751	cpd:C00001
rn:R02752	cpd:C00001
rn:R02755	cpd:C00001
rn:R02762	cpd:C00001
rn:R02764	cpd:C00001
rn:R02769	cpd:C00001
rn:R02778	cpd:C00001
rn:R02782	cpd:C00001
rn:R02797	cpd:C00001
rn:R02798	cpd:C00001
rn:R02801	cpd:C00001
rn:R02804	cpd:C00001
rn:R02805	cpd:C00001
rn:R02810	cpd:C00001
rn:R02813	cpd:C00001
rn:R02814	cpd:C00001
rn:R02815	cpd:C00001
rn:R02817	cpd:C00001
rn:R02822	cpd:C00001
rn:R02823	cpd:C00001
rn:R02826	cpd:C00001
rn:R02827	cpd:C00001
rn:R02828	cpd:C00001
rn:R02830	cpd:C00001
rn:R02833	cpd:C00001
rn:R02838	cpd:C00001
rn:R02843	cpd:C00001
rn:R02853	cpd:C00001
rn:R02857	cpd:C00001
rn:R02860	cpd:C00001
rn:R02866	cpd:C00001
rn:R02874	cpd:C00001
rn:R02875	cpd:C00001
rn:R02879	cpd:C00001
rn:R02885	cpd:C00001
rn:R02886	cpd:C00001
rn:R02887	cpd:C00001
rn:R02901	cpd:C00001
rn:R02907	cpd:C00001
rn:R02908	cpd:C00001
rn:R02914	cpd:C00001
rn:R02915	cpd:C00001
rn:R02919	cpd:C00001
rn:R02922	cpd:C00001
rn:R02923	cpd:C00001
rn:R02926	cpd:C00001
rn:R02930	cpd:C00001
rn:R02933	cpd:C00001
rn:R02938	cpd:C00001
rn:R02940	cpd:C00001
rn:R02941	cpd:C00001
rn:R02942	cpd:C00001
rn:R02950	cpd:C00001
rn:R02953	cpd:C00001
rn:R02957	cpd:C00001
rn:R02960	cpd:C00001
