"cpd";"compoundclass";"ko";"ec";"reaction";"referenceAG";"compoundname";"genesymbol";"genename";"enzyme_activity"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07070";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07026";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07084";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07092";"ATSDR";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R09409";"ATSDR";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R11905";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07100";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07091";"ATSDR";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07024";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R03522";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07025";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R07092";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R09409";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14322";"Chlorinated";"K23790";"2.5.1.18";"R08280";"WFD";"Chlorpyrifos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07092";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07083";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R09409";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07093";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07069";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R08280";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R11905";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07091";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R03522";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07091";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07026";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07004";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07003";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07023";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07084";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07024";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07094";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07100";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07113";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R09409";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07002";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07070";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07004";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07025";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07116";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07002";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07024";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07003";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R09409";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07026";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07069";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07113";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07023";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07026";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07069";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07070";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R08280";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07113";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07025";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R08280";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07116";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07070";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07024";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07083";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07092";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07093";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07023";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07083";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07025";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07100";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07084";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07094";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07003";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07092";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07004";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07116";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07002";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07100";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07094";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07091";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R11905";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R11905";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R03522";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R03522";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07093";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Organophosphorus";"K23790";"2.5.1.18";"R07084";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07092";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07083";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R09409";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07093";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07069";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R08280";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R11905";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07091";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R03522";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07091";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07026";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07004";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07003";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07023";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07084";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07024";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07094";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07100";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07113";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R09409";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07002";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07070";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07004";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07025";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07116";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07002";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07024";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07003";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R09409";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07026";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07069";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07113";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07023";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07026";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07069";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07070";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R08280";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07113";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07025";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R08280";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07116";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07070";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07024";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07083";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07092";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07093";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07023";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07083";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07025";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07100";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07084";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07094";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07003";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07092";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07004";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07116";"ATSDR";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07002";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07100";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07094";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07091";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R11905";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R11905";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R03522";"IARC2B";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R03522";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07093";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C14430";"Chlorinated";"K23790";"2.5.1.18";"R07084";"EPC";"Dichlorvos";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07003";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07002";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07023";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07091";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07070";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R03522";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07004";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07084";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07083";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07024";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07069";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07116";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07026";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07113";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07092";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R11905";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R09409";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07094";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07093";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07100";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R07025";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
"C19249";"Aliphatic";"K23790";"2.5.1.18";"R08280";"IARC2B";"2,4-Hexadienal";"GSTP";"glutathione S-transferase P";"S-transferase"
